Env,Year,GermplasmId,Value,k
Chatham_ONT_2015,2015,IA2102,71.46666666666667,IA2102
Chatham_ONT_2015,2015,LD02-4485,63.0,LD024485
Chatham_ONT_2015,2015,LD10-10198,72.5,LD1010198
Chatham_ONT_2015,2015,LD10-14323,70.6,LD1014323
Chatham_ONT_2015,2015,LD10-5213a,70.5,LD105213A
Chatham_ONT_2015,2015,LD11-643,70.7,LD11643
Chatham_ONT_2015,2015,LD12-300,64.6,LD12300
Chatham_ONT_2015,2015,M09-263090,63.0,M09263090
Chatham_ONT_2015,2015,M09-263119,67.9,M09263119
Chatham_ONT_2015,2015,M09-264062,50.9,M09264062
Chatham_ONT_2015,2015,M09-278096,67.2,M09278096
Chatham_ONT_2015,2015,M09-278097,64.5,M09278097
Chatham_ONT_2015,2015,M09-281098,60.1,M09281098
Chatham_ONT_2015,2015,MLG09-5302035,57.9,MLG095302035
Chatham_ONT_2015,2015,MLG09-5431014,60.6,MLG095431014
Chatham_ONT_2015,2015,MLG09-5431018,59.0,MLG095431018
Chatham_ONT_2015,2015,ORC3313N,62.4,ORC3313N
Chatham_ONT_2015,2015,ORC8512N,66.9,ORC8512N
Chatham_ONT_2015,2015,U11-346046,75.9,U11346046
Chatham_ONT_2015,2015,U11-374036,61.6,U11374036
Chatham_ONT_2015,2015,U11-376008,71.7,U11376008
Chatham_ONT_2015,2015,U11-396034,76.1,U11396034
Chatham_ONT_2015,2015,U11-444079,69.6,U11444079
Chatham_ONT_2015,2015,U11-610109,70.4,U11610109
Chatham_ONT_2015,2015,U11-614119,68.4,U11614119
Chatham_ONT_2015,2015,U11-619102,72.2,U11619102
Chatham_ONT_2015,2015,U11-907098,64.9,U11907098
Chatham_ONT_2015,2015,U11-911079,66.4,U11911079
Chatham_ONT_2015,2015,U11-918019,67.9,U11918019
Chatham_ONT_2015,2015,U11-920017,73.0,U11920017
Chatham_ONT_2015,2015,U12-905062,69.2,U12905062
Chatham_ONT_2015,2015,U13-602142,64.9,U13602142
Chatham_ONT_2015,2015,U13-603120,64.8,U13603120
Chatham_ONT_2015,2015,U13-604147,75.8,U13604147
Chatham_ONT_2015,2015,U13-605132,72.8,U13605132
Chatham_ONT_2015,2015,U13-609144,67.4,U13609144
Chatham_ONT_2015,2015,U13-612076,73.5,U13612076
Chatham_ONT_2015,2015,U13-613037,78.1,U13613037
Chatham_ONT_2015,2015,U13-618087,56.1,U13618087
Chatham_ONT_2015,2015,U13-618123,72.9,U13618123
Chatham_ONT_2015,2015,U13-908070,60.3,U13908070
Chatham_ONT_2015,2015,U13-909086,58.5,U13909086
Chatham_ONT_2015,2015,U13-910087,57.8,U13910087
Chatham_ONT_2015,2015,U13-912040,64.9,U13912040
Chatham_ONT_2015,2015,U13-914045,71.3,U13914045
Chatham_ONT_2015,2015,U13-929048,70.6,U13929048
Chatham_ONT_2016,2016,AR13-132037,91.4,AR13132037
Chatham_ONT_2016,2016,AR13-232106,91.1,AR13232106
Chatham_ONT_2016,2016,AR15-259014,41.0,AR15259014
Chatham_ONT_2016,2016,AR15-259021,48.7,AR15259021
Chatham_ONT_2016,2016,AR15-259036,36.4,AR15259036
Chatham_ONT_2016,2016,DSN11-12073,43.0,DSN1112073
Chatham_ONT_2016,2016,DSN11-12119,46.7,DSN1112119
Chatham_ONT_2016,2016,E12042,102.1,E12042
Chatham_ONT_2016,2016,E13100,84.0,E13100
Chatham_ONT_2016,2016,E13126,77.4,E13126
Chatham_ONT_2016,2016,E13132,78.6,E13132
Chatham_ONT_2016,2016,E13268,95.2,E13268
Chatham_ONT_2016,2016,E13298,81.5,E13298
Chatham_ONT_2016,2016,E13345,80.3,E13345
Chatham_ONT_2016,2016,E13364,69.2,E13364
Chatham_ONT_2016,2016,E13370,89.6,E13370
Chatham_ONT_2016,2016,E13901,44.0,E13901
Chatham_ONT_2016,2016,E13902,47.7,E13902
Chatham_ONT_2016,2016,E13903,39.9,E13903
Chatham_ONT_2016,2016,E14077,48.9,E14077
Chatham_ONT_2016,2016,E14141,45.0,E14141
Chatham_ONT_2016,2016,E14143,44.2,E14143
Chatham_ONT_2016,2016,E14148,45.0,E14148
Chatham_ONT_2016,2016,E14208,40.4,E14208
Chatham_ONT_2016,2016,E14273,37.2,E14273
Chatham_ONT_2016,2016,E14309,41.8,E14309
Chatham_ONT_2016,2016,E14314,46.8,E14314
Chatham_ONT_2016,2016,E14703,40.6,E14703
Chatham_ONT_2016,2016,HM13-W154,45.7,HM13W154
Chatham_ONT_2016,2016,HM13-W156,43.9,HM13W156
Chatham_ONT_2016,2016,IA2102,60.5,IA2102
Chatham_ONT_2016,2016,LD02-4485,59.5,LD024485
Chatham_ONT_2016,2016,LD10-10198,87.8,LD1010198
Chatham_ONT_2016,2016,LD11-643,88.7,LD11643
Chatham_ONT_2016,2016,LD13-4902a,46.4,LD134902A
Chatham_ONT_2016,2016,LD13-6692,50.2,LD136692
Chatham_ONT_2016,2016,M08-365100,92.3,M08365100
Chatham_ONT_2016,2016,M09-278096,85.5,M09278096
Chatham_ONT_2016,2016,M11-123087,39.0,M11123087
Chatham_ONT_2016,2016,M11-124010,45.3,M11124010
Chatham_ONT_2016,2016,MSC09-777143,77.9,MSC09777143
Chatham_ONT_2016,2016,ORC5814,46.2,ORC5814
Chatham_ONT_2016,2016,ORC8715,44.4,ORC8715
Chatham_ONT_2016,2016,U11-911079,91.4,U11911079
Chatham_ONT_2016,2016,U11-920017,60.93333333333334,U11920017
Chatham_ONT_2016,2016,U13-223411,47.3,U13223411
Chatham_ONT_2016,2016,U13-227425,48.4,U13227425
Chatham_ONT_2016,2016,U13-228421,51.3,U13228421
Chatham_ONT_2016,2016,U13-231427,49.6,U13231427
Chatham_ONT_2016,2016,U13-235297,49.1,U13235297
Chatham_ONT_2016,2016,U13-603120,92.7,U13603120
Chatham_ONT_2016,2016,U13-604147,96.3,U13604147
Chatham_ONT_2016,2016,U13-609144,97.2,U13609144
Chatham_ONT_2016,2016,U13-912010,92.9,U13912010
Chatham_ONT_2016,2016,U13-912032,95.8,U13912032
Chatham_ONT_2016,2016,U13-918042,88.5,U13918042
Chatham_ONT_2016,2016,U13-926082,86.1,U13926082
Chatham_ONT_2016,2016,U14-903100,50.6,U14903100
Chatham_ONT_2016,2016,U14-909100,47.3,U14909100
Chatham_ONT_2016,2016,U14-910097,46.8,U14910097
Chatham_ONT_2016,2016,U14-912101,44.4,U14912101
Chatham_ONT_2016,2016,U14-914093,49.1,U14914093
Chatham_ONT_2016,2016,U14-915126,43.5,U14915126
Chatham_ONT_2016,2016,U14-919098,44.3,U14919098
Chatham_ONT_2016,2016,U14-923097,51.0,U14923097
Chatham_ONT_2016,2016,U14-925152,51.7,U14925152
Chatham_ONT_2016,2016,U14-927136,40.6,U14927136
Chatham_ONT_2017,2017,AR14-247080,75.7,AR14247080
Chatham_ONT_2017,2017,CR145192,64.70991299,CR145192
Chatham_ONT_2017,2017,CR145764,70.87254199,CR145764
Chatham_ONT_2017,2017,CR145789,68.33313044,CR145789
Chatham_ONT_2017,2017,CR146131,71.65705138,CR146131
Chatham_ONT_2017,2017,CR147871,75.41534882,CR147871
Chatham_ONT_2017,2017,DSN11-12073,79.7,DSN1112073
Chatham_ONT_2017,2017,DSN11-12119,76.4,DSN1112119
Chatham_ONT_2017,2017,E12042,71.6,E12042
Chatham_ONT_2017,2017,E13100,90.3,E13100
Chatham_ONT_2017,2017,E13268,80.7,E13268
Chatham_ONT_2017,2017,E13370,75.5,E13370
Chatham_ONT_2017,2017,E14077,81.8,E14077
Chatham_ONT_2017,2017,E14141,72.8,E14141
Chatham_ONT_2017,2017,E14148,78.5,E14148
Chatham_ONT_2017,2017,E14309,72.1,E14309
Chatham_ONT_2017,2017,E14314,73.2,E14314
Chatham_ONT_2017,2017,E15097,71.4604005,E15097
Chatham_ONT_2017,2017,E15325,73.65794029,E15325
Chatham_ONT_2017,2017,E15337,73.69479378,E15337
Chatham_ONT_2017,2017,E15338,71.38506108,E15338
Chatham_ONT_2017,2017,E15339,77.56793889,E15339
Chatham_ONT_2017,2017,E15345,80.1453252,E15345
Chatham_ONT_2017,2017,E15347,75.00511259,E15347
Chatham_ONT_2017,2017,E15349,85.51920708,E15349
Chatham_ONT_2017,2017,E15350,74.22249947,E15350
Chatham_ONT_2017,2017,E15351,81.87879134,E15351
Chatham_ONT_2017,2017,E15390,82.63362006,E15390
Chatham_ONT_2017,2017,HM13-W156,72.1,HM13W156
Chatham_ONT_2017,2017,IA2102,73.16343920666667,IA2102
Chatham_ONT_2017,2017,LD02-4485,71.33296312333333,LD024485
Chatham_ONT_2017,2017,LD12-459,78.0,LD12459
Chatham_ONT_2017,2017,LD13-1429,77.0,LD131429
Chatham_ONT_2017,2017,LD13-4902a,78.0,LD134902A
Chatham_ONT_2017,2017,LD13-5131a,80.7,LD135131A
Chatham_ONT_2017,2017,LD13-5290a,75.4,LD135290A
Chatham_ONT_2017,2017,LD13-6678,76.9,LD136678
Chatham_ONT_2017,2017,LD14-3216,68.31654225,LD143216
Chatham_ONT_2017,2017,LD14-4098a,66.86209083,LD144098A
Chatham_ONT_2017,2017,LD14-4763a,64.95133221,LD144763A
Chatham_ONT_2017,2017,LD14-6099a,77.09703869,LD146099A
Chatham_ONT_2017,2017,LD14-6103a,76.52688964,LD146103A
Chatham_ONT_2017,2017,LD14-6363,75.78272947,LD146363
Chatham_ONT_2017,2017,LG15-2243,71.30094938,LG152243
Chatham_ONT_2017,2017,LG15-2775,75.15907279,LG152775
Chatham_ONT_2017,2017,LG15-4486,68.55319607,LG154486
Chatham_ONT_2017,2017,LG15-4695,74.91005203,LG154695
Chatham_ONT_2017,2017,M11-336139,55.12512006,M11336139
Chatham_ONT_2017,2017,MSC09-777143,79.2,MSC09777143
Chatham_ONT_2017,2017,MSC10-578025,75.7,MSC10578025
Chatham_ONT_2017,2017,ORC1602N,65.4151915,ORC1602N
Chatham_ONT_2017,2017,ORC1603N,64.28313804,ORC1603N
Chatham_ONT_2017,2017,ORC3616N,65.99990056,ORC3616N
Chatham_ONT_2017,2017,ORC7215N,64.48917131,ORC7215N
Chatham_ONT_2017,2017,ORC8715,69.5,ORC8715
Chatham_ONT_2017,2017,U11-920017,68.21700332666667,U11920017
Chatham_ONT_2017,2017,U13-603120,82.8,U13603120
Chatham_ONT_2017,2017,U13-604147,76.8,U13604147
Chatham_ONT_2017,2017,U13-609144,71.7,U13609144
Chatham_ONT_2017,2017,U14-108041,71.43363844,U14108041
Chatham_ONT_2017,2017,U14-111007,74.2348829,U14111007
Chatham_ONT_2017,2017,U14-206321,79.84395105,U14206321
Chatham_ONT_2017,2017,U14-206326,76.85824126,U14206326
Chatham_ONT_2017,2017,U14-213255,72.73787272,U14213255
Chatham_ONT_2017,2017,U14-216260,73.59501728,U14216260
Chatham_ONT_2017,2017,U14-217227,73.79316868,U14217227
Chatham_ONT_2017,2017,U14-221187,79.27342276,U14221187
Chatham_ONT_2017,2017,U14-221253,70.63242543,U14221253
Chatham_ONT_2017,2017,U14-222063,74.4,U14222063
Chatham_ONT_2017,2017,U14-227239,73.74528388,U14227239
Chatham_ONT_2017,2017,U14-227255,73.74210145,U14227255
Chatham_ONT_2017,2017,U14-910097,85.7,U14910097
Chatham_ONT_2017,2017,U14-915126,73.7,U14915126
Chatham_ONT_2017,2017,U14-919098,80.2,U14919098
Chatham_ONT_2017,2017,U14-923097,76.4,U14923097
Chatham_ONT_2017,2017,U14-925152,79.8,U14925152
Chatham_ONT_2017,2017,U15-613225,66.50259205,U15613225
Chatham_ONT_2017,2017,U15-917133,71.66841248,U15917133
Chatham_ONT_2017,2017,U15-927115,78.5137297,U15927115
Chatham_ONT_2017,2017,U15-929095,67.33749261,U15929095
Chatham_ONT_2018,2018,CR144155,59.4345238,CR144155
Chatham_ONT_2018,2018,CR147814,57.8309524,CR147814
Chatham_ONT_2018,2018,CR147839,49.1845238,CR147839
Chatham_ONT_2018,2018,CR15-0899,46.6,CR150899
Chatham_ONT_2018,2018,CR15-2189,52.85,CR152189
Chatham_ONT_2018,2018,CR15-2775,46.35,CR152775
Chatham_ONT_2018,2018,DSN11-12073,61.0809524,DSN1112073
Chatham_ONT_2018,2018,DSN11-12119,59.9845238,DSN1112119
Chatham_ONT_2018,2018,E14077,67.8309524,E14077
Chatham_ONT_2018,2018,E15339,64.0345238,E15339
Chatham_ONT_2018,2018,E15345,64.2309524,E15345
Chatham_ONT_2018,2018,E15347,60.9845238,E15347
Chatham_ONT_2018,2018,E15349,74.3309524,E15349
Chatham_ONT_2018,2018,E15351,72.6345238,E15351
Chatham_ONT_2018,2018,E15390,70.1809524,E15390
Chatham_ONT_2018,2018,E16030,56.6,E16030
Chatham_ONT_2018,2018,E16031,56.95,E16031
Chatham_ONT_2018,2018,E16265,57.5,E16265
Chatham_ONT_2018,2018,E16380,66.2,E16380
Chatham_ONT_2018,2018,E16398,59.9,E16398
Chatham_ONT_2018,2018,E16410,55.8,E16410
Chatham_ONT_2018,2018,E16411,54.0,E16411
Chatham_ONT_2018,2018,HM15-W110,61.35,HM15W110
Chatham_ONT_2018,2018,HM15-W153,52.5,HM15W153
Chatham_ONT_2018,2018,IA2102,65.74484126666667,IA2102
Chatham_ONT_2018,2018,LD02-4485,64.12817460000001,LD024485
Chatham_ONT_2018,2018,LD13-6678,68.3845238,LD136678
Chatham_ONT_2018,2018,LD15-544,54.5,LD15544
Chatham_ONT_2018,2018,LD16-4471a,59.75,LD164471A
Chatham_ONT_2018,2018,U11-920017,53.5936508,U11920017
Chatham_ONT_2018,2018,U14-206326,57.9309524,U14206326
Chatham_ONT_2018,2018,U14-213255,55.7345238,U14213255
Chatham_ONT_2018,2018,U14-216260,64.7309524,U14216260
Chatham_ONT_2018,2018,U14-217227,60.7845238,U14217227
Chatham_ONT_2018,2018,U14-221187,58.3309524,U14221187
Chatham_ONT_2018,2018,U14-227255,54.1345238,U14227255
Chatham_ONT_2018,2018,U14-910097,66.0309524,U14910097
Chatham_ONT_2018,2018,U14-915126,56.6345238,U14915126
Chatham_ONT_2018,2018,U14-919098,59.0809524,U14919098
Chatham_ONT_2018,2018,U15-917133,57.5345238,U15917133
Chatham_ONT_2018,2018,U16-609059,50.5,U16609059
Chatham_ONT_2018,2018,U16-903131,57.6,U16903131
Chatham_ONT_2018,2018,U16-909058,54.25,U16909058
Chatham_ONT_2018,2018,U16-909085,57.05,U16909085
Chatham_ONT_2018,2018,U16-914101,60.75,U16914101
Chatham_ONT_2018,2018,U16-929142,51.9,U16929142
Chatham_ONT_2018,2018,U16-934075,45.35,U16934075
Chatham_ONT_2019,2019,AR18-181045,79.2,AR18181045
Chatham_ONT_2019,2019,AR18-181079,64.4,AR18181079
Chatham_ONT_2019,2019,AR18-281021,63.25,AR18281021
Chatham_ONT_2019,2019,AR18-281022,67.85,AR18281022
Chatham_ONT_2019,2019,AR18-281056,72.45,AR18281056
Chatham_ONT_2019,2019,AR18-281072,62.55,AR18281072
Chatham_ONT_2019,2019,AR18-381007,61.05,AR18381007
Chatham_ONT_2019,2019,AR18-381026,64.2,AR18381026
Chatham_ONT_2019,2019,AR18-381043,74.15,AR18381043
Chatham_ONT_2019,2019,CR14-7814,69.85,CR147814
Chatham_ONT_2019,2019,CR15-0899,59.4,CR150899
Chatham_ONT_2019,2019,CR15-2189,79.95,CR152189
Chatham_ONT_2019,2019,CR16-0058,60.45,CR160058
Chatham_ONT_2019,2019,CR16-0059,62.25,CR160059
Chatham_ONT_2019,2019,CR16-0070,62.9,CR160070
Chatham_ONT_2019,2019,CR16-0076,57.8,CR160076
Chatham_ONT_2019,2019,E15339,75.25,E15339
Chatham_ONT_2019,2019,E15345,77.7,E15345
Chatham_ONT_2019,2019,E15347,79.65,E15347
Chatham_ONT_2019,2019,E15349,73.95,E15349
Chatham_ONT_2019,2019,E15351,84.95,E15351
Chatham_ONT_2019,2019,E15390,67.5,E15390
Chatham_ONT_2019,2019,E15901,59.45,E15901
Chatham_ONT_2019,2019,E16030,60.5,E16030
Chatham_ONT_2019,2019,E16031,64.5,E16031
Chatham_ONT_2019,2019,E16265,71.4,E16265
Chatham_ONT_2019,2019,E16380,75.7,E16380
Chatham_ONT_2019,2019,E16398,66.05,E16398
Chatham_ONT_2019,2019,E16410,69.75,E16410
Chatham_ONT_2019,2019,E16411,57.2,E16411
Chatham_ONT_2019,2019,E17004,66.75,E17004
Chatham_ONT_2019,2019,E17040,65.45,E17040
Chatham_ONT_2019,2019,E17054,70.1,E17054
Chatham_ONT_2019,2019,E17062,66.6,E17062
Chatham_ONT_2019,2019,E17069,61.05,E17069
Chatham_ONT_2019,2019,E17167,64.45,E17167
Chatham_ONT_2019,2019,E17184,67.85,E17184
Chatham_ONT_2019,2019,E17203,67.3,E17203
Chatham_ONT_2019,2019,E17227,67.65,E17227
Chatham_ONT_2019,2019,E17269,59.6,E17269
Chatham_ONT_2019,2019,E17274,62.6,E17274
Chatham_ONT_2019,2019,E17275,62.95,E17275
Chatham_ONT_2019,2019,E17283,61.45,E17283
Chatham_ONT_2019,2019,E17545,56.35,E17545
Chatham_ONT_2019,2019,E17550,58.6,E17550
Chatham_ONT_2019,2019,HM16-W248,58.5,HM16W248
Chatham_ONT_2019,2019,IA2102,63.68333333333334,IA2102
Chatham_ONT_2019,2019,LD02-4485,72.51666666666667,LD024485
Chatham_ONT_2019,2019,LD15-544,64.4,LD15544
Chatham_ONT_2019,2019,LD16-4306a,67.2,LD164306A
Chatham_ONT_2019,2019,LD16-4350,41.85,LD164350
Chatham_ONT_2019,2019,LD16-4385a,56.95,LD164385A
Chatham_ONT_2019,2019,LD16-4386a,55.3,LD164386A
Chatham_ONT_2019,2019,LD16-4471a,66.6,LD164471A
Chatham_ONT_2019,2019,LD16-4587a,59.25,LD164587A
Chatham_ONT_2019,2019,LD17-5908a,51.05,LD175908A
Chatham_ONT_2019,2019,LD17-5963a,59.35,LD175963A
Chatham_ONT_2019,2019,LG15-2779,55.55,LG152779
Chatham_ONT_2019,2019,LG15-4648,59.1,LG154648
Chatham_ONT_2019,2019,LG17-5670,61.5,LG175670
Chatham_ONT_2019,2019,LG17-5677,61.45,LG175677
Chatham_ONT_2019,2019,ORC 14.150.284,71.35,ORC14150284
Chatham_ONT_2019,2019,ORC 14.150.305,76.95,ORC14150305
Chatham_ONT_2019,2019,ORC 14.150.307,72.7,ORC14150307
Chatham_ONT_2019,2019,U11-917032,63.416666666666664,U11917032
Chatham_ONT_2019,2019,U14-206326,68.7,U14206326
Chatham_ONT_2019,2019,U14-216260,61.95,U14216260
Chatham_ONT_2019,2019,U14-910097,73.16666666666667,U14910097
Chatham_ONT_2019,2019,U15-917133,69.85,U15917133
Chatham_ONT_2019,2019,U16-127621,71.55,U16127621
Chatham_ONT_2019,2019,U16-128607,62.8,U16128607
Chatham_ONT_2019,2019,U16-129612,68.5,U16129612
Chatham_ONT_2019,2019,U16-129646,71.65,U16129646
Chatham_ONT_2019,2019,U16-322148,68.65,U16322148
Chatham_ONT_2019,2019,U16-322178,70.4,U16322178
Chatham_ONT_2019,2019,U16-324137,67.95,U16324137
Chatham_ONT_2019,2019,U16-609059,66.2,U16609059
Chatham_ONT_2019,2019,U16-904053,58.0,U16904053
Chatham_ONT_2019,2019,U16-905030,58.5,U16905030
Chatham_ONT_2019,2019,U16-907052,68.7,U16907052
Chatham_ONT_2019,2019,U16-909058,64.55,U16909058
Chatham_ONT_2019,2019,U16-909085,69.9,U16909085
Chatham_ONT_2019,2019,U16-929043,64.4,U16929043
Chatham_ONT_2019,2019,U16-929142,66.6,U16929142
Chatham_ONT_2019,2019,U16-932015,61.3,U16932015
Chatham_ONT_2019,2019,U16-934075,64.85,U16934075
Chatham_ONT_2019,2019,U17-618174,66.7,U17618174
Chatham_ONT_2019,2019,U17-905083,66.45,U17905083
Chatham_ONT_2019,2019,U17-905087,62.7,U17905087
Chatham_ONT_2019,2019,U17-916070,67.5,U17916070
Chatham_ONT_2019,2019,U17-919065,69.85,U17919065
Chatham_ONT_2019,2019,U17-920124,62.25,U17920124
Chatham_ONT_2019,2019,U17-928093,68.95,U17928093
Chatham_ONT_2019,2019,U17-933052,63.8,U17933052
Chatham_ONT_2020,2020,A14004_126,65.7,A14004126
Chatham_ONT_2020,2020,A14035_53,57.1,A1403553
Chatham_ONT_2020,2020,A14037_134,60.4,A14037134
Chatham_ONT_2020,2020,A14037_143,45.0,A14037143
Chatham_ONT_2020,2020,A14037_61,60.7,A1403761
Chatham_ONT_2020,2020,A14037_69,61.0,A1403769
Chatham_ONT_2020,2020,A14039_100,63.1,A14039100
Chatham_ONT_2020,2020,A14039_114,70.9,A14039114
Chatham_ONT_2020,2020,A14039_126,54.1,A14039126
Chatham_ONT_2020,2020,A14039_47,74.0,A1403947
Chatham_ONT_2020,2020,A14039_58,79.5,A1403958
Chatham_ONT_2020,2020,A14039_72,69.6,A1403972
Chatham_ONT_2020,2020,A14040_99,46.8,A1404099
Chatham_ONT_2020,2020,A14042_68,67.8,A1404268
Chatham_ONT_2020,2020,A14044_136,72.9,A14044136
Chatham_ONT_2020,2020,A14044_161,68.2,A14044161
Chatham_ONT_2020,2020,A14044_188,58.6,A14044188
Chatham_ONT_2020,2020,A14046_68,81.1,A1404668
Chatham_ONT_2020,2020,A14047_145,60.0,A14047145
Chatham_ONT_2020,2020,CR16_0008,60.9,CR160008
Chatham_ONT_2020,2020,CR16_0058,52.8,CR160058
Chatham_ONT_2020,2020,CR16_0070,61.2,CR160070
Chatham_ONT_2020,2020,CR17_3780,68.3,CR173780
Chatham_ONT_2020,2020,CR17_3842,52.8,CR173842
Chatham_ONT_2020,2020,CR17_3913,51.2,CR173913
Chatham_ONT_2020,2020,CR17_4959,64.1,CR174959
Chatham_ONT_2020,2020,CR17_4971,54.9,CR174971
Chatham_ONT_2020,2020,E15345,71.1,E15345
Chatham_ONT_2020,2020,E15351,70.8,E15351
Chatham_ONT_2020,2020,E16030,61.6,E16030
Chatham_ONT_2020,2020,E16380,73.5,E16380
Chatham_ONT_2020,2020,E16410,67.4,E16410
Chatham_ONT_2020,2020,E16915,64.9,E16915
Chatham_ONT_2020,2020,E17004,69.5,E17004
Chatham_ONT_2020,2020,E17040,64.5,E17040
Chatham_ONT_2020,2020,E17054,64.6,E17054
Chatham_ONT_2020,2020,E17062,75.4,E17062
Chatham_ONT_2020,2020,E17069,75.6,E17069
Chatham_ONT_2020,2020,E17184,67.5,E17184
Chatham_ONT_2020,2020,E17203,70.3,E17203
Chatham_ONT_2020,2020,E17283,47.0,E17283
Chatham_ONT_2020,2020,E18012,44.8,E18012
Chatham_ONT_2020,2020,E18015,69.7,E18015
Chatham_ONT_2020,2020,E18024T,66.5,E18024T
Chatham_ONT_2020,2020,E18073,44.0,E18073
Chatham_ONT_2020,2020,E18433,57.3,E18433
Chatham_ONT_2020,2020,E18638T,61.9,E18638T
Chatham_ONT_2020,2020,HM17_08202,47.4,HM1708202
Chatham_ONT_2020,2020,HM17_08203,59.1,HM1708203
Chatham_ONT_2020,2020,HM17_09043,57.4,HM1709043
Chatham_ONT_2020,2020,HM17_10253,63.9,HM1710253
Chatham_ONT_2020,2020,HM17_12161,62.8,HM1712161
Chatham_ONT_2020,2020,IA2102,74.39999999999999,IA2102
Chatham_ONT_2020,2020,LD02_4485,71.7,LD024485
Chatham_ONT_2020,2020,LD15_5170a,73.3,LD155170A
Chatham_ONT_2020,2020,LD15_544,53.4,LD15544
Chatham_ONT_2020,2020,LD15_6268,74.4,LD156268
Chatham_ONT_2020,2020,LD15_6280,69.3,LD156280
Chatham_ONT_2020,2020,LD16_4385a,61.2,LD164385A
Chatham_ONT_2020,2020,LD16_4471a,69.7,LD164471A
Chatham_ONT_2020,2020,LD16_4766a,80.7,LD164766A
Chatham_ONT_2020,2020,LD16_4852,77.1,LD164852
Chatham_ONT_2020,2020,LD16_6557,71.6,LD166557
Chatham_ONT_2020,2020,LD17_1884,78.1,LD171884
Chatham_ONT_2020,2020,LD17_1887,72.4,LD171887
Chatham_ONT_2020,2020,LD17_1900,76.6,LD171900
Chatham_ONT_2020,2020,LD17_1902,69.7,LD171902
Chatham_ONT_2020,2020,LD17_247,56.9,LD17247
Chatham_ONT_2020,2020,LD17_3855,80.8,LD173855
Chatham_ONT_2020,2020,LD17_4947a,54.4,LD174947A
Chatham_ONT_2020,2020,LD17_5713a,58.4,LD175713A
Chatham_ONT_2020,2020,LD17_7152a,63.1,LD177152A
Chatham_ONT_2020,2020,LD17_822,54.8,LD17822
Chatham_ONT_2020,2020,LD18_1827,76.2,LD181827
Chatham_ONT_2020,2020,LD18_1866,75.0,LD181866
Chatham_ONT_2020,2020,ORC 4019N,67.3,ORC4019N
Chatham_ONT_2020,2020,ORC 4219N,66.9,ORC4219N
Chatham_ONT_2020,2020,U11_917032,71.2,U11917032
Chatham_ONT_2020,2020,U14_910097,71.7,U14910097
Chatham_ONT_2020,2020,U16_125610,44.2,U16125610
Chatham_ONT_2020,2020,U16_127621,29.1,U16127621
Chatham_ONT_2020,2020,U16_129612,56.3,U16129612
Chatham_ONT_2020,2020,U16_129646,66.6,U16129646
Chatham_ONT_2020,2020,U16_207253,56.6,U16207253
Chatham_ONT_2020,2020,U16_609059,50.6,U16609059
Chatham_ONT_2020,2020,U16_909058,50.6,U16909058
Chatham_ONT_2020,2020,U16_932015,58.1,U16932015
Chatham_ONT_2020,2020,U17_217211,62.9,U17217211
Chatham_ONT_2020,2020,U17_221057,61.6,U17221057
Chatham_ONT_2020,2020,U17_221061,57.9,U17221061
Chatham_ONT_2020,2020,U17_238027,51.5,U17238027
Chatham_ONT_2020,2020,U17_238045,60.0,U17238045
Chatham_ONT_2020,2020,U17_244210,54.7,U17244210
Chatham_ONT_2020,2020,U17_333174,65.4,U17333174
Chatham_ONT_2020,2020,U17_618174,53.6,U17618174
Chatham_ONT_2020,2020,U17_920124,51.2,U17920124
Chatham_ONT_2020,2020,U17_924011,62.3,U17924011
Chatham_ONT_2020,2020,U18_607283,58.5,U18607283
Chatham_ONT_2020,2020,U18_610140,56.1,U18610140
Chatham_ONT_2020,2020,U18_903050,43.3,U18903050
Chatham_ONT_2020,2020,U18_929246,63.0,U18929246
Chatham_ONT_2020,2020,U18_930197,47.5,U18930197
Chatham_ONT_2020,2020,U18_930208,55.8,U18930208
Chatham_ONT_2020,2020,U18_932147,52.6,U18932147
ClayCenter_NE_2011,2011,CL04-10534,79.4,CL0410534
ClayCenter_NE_2011,2011,CL05-3314,79.3,CL053314
ClayCenter_NE_2011,2011,HM09-W053,83.1,HM09W053
ClayCenter_NE_2011,2011,HS6-3973R,73.9,HS63973R
ClayCenter_NE_2011,2011,HS8-3672,75.0,HS83672
ClayCenter_NE_2011,2011,IA3023,87.06666666666666,IA3023
ClayCenter_NE_2011,2011,K07-1544,87.9,K071544
ClayCenter_NE_2011,2011,K08-2509RR,74.0,K082509RR
ClayCenter_NE_2011,2011,K08-2528RR,71.6,K082528RR
ClayCenter_NE_2011,2011,LD07-3419,82.6,LD073419
ClayCenter_NE_2011,2011,LD07-4477,78.4,LD074477
ClayCenter_NE_2011,2011,LD07-4530,82.4,LD074530
ClayCenter_NE_2011,2011,LD08-2355,82.3,LD082355
ClayCenter_NE_2011,2011,LD08-5579,83.9,LD085579
ClayCenter_NE_2011,2011,LD08-6068a,87.5,LD086068A
ClayCenter_NE_2011,2011,LD08-8622,79.9,LD088622
ClayCenter_NE_2011,2011,LG07-2309,73.9,LG072309
ClayCenter_NE_2011,2011,LG09-7250,70.2,LG097250
ClayCenter_NE_2011,2011,LG09-7356,71.4,LG097356
ClayCenter_NE_2011,2011,LG09-7464,77.9,LG097464
ClayCenter_NE_2011,2011,LG09-7547,77.0,LG097547
